A,17-Apr-2001,32.25,33.97,31.77,33.33,1290100
AA,17-Apr-2001,39,39,37.75,38.18,3923200
ABB,17-Apr-2001,13.38,13.63,13.38,13.48,27900
ABC,17-Apr-2001,13.0475,13.3225,13.015,13.175,732500
ABM,17-Apr-2001,15.1,15.1,14.92,15.07,90600
ABT,17-Apr-2001,46.3,47.45,46.28,47.1,3650000
ABX,17-Apr-2001,15.45,15.7,15.29,15.5,1539000
ACE,17-Apr-2001,31.97,33.59,31.8,33.15,1047500
ACG,17-Apr-2001,7.83,7.97,7.83,7.97,267600
ACI,17-Apr-2001,17,18.15,16.925,17.75,1594600
ACP,17-Apr-2001,9.25,9.25,9.12,9.12,6400
ACV,17-Apr-2001,25.83,26.05,25.73,26.01,101400
ADC,17-Apr-2001,16.7,16.81,16.7,16.81,1100
ADM,17-Apr-2001,11.7,11.7,11.34,11.43,2002979
ADX,17-Apr-2001,17.8,18.17,17.65,18.11,106600
AED,17-Apr-2001,26.2,26.2,26.2,26.2,0
AEE,17-Apr-2001,42.1,42.8,42.06,42.69,443500
AEG,17-Apr-2001,29.04,30.19,29.04,30.17,91832
AEM,17-Apr-2001,7.03,7.15,7.02,7.09,173000
AEO,17-Apr-2001,10.635,10.955,10.472,10.509,1706100
AEP,17-Apr-2001,48.6,49.79,48.4,49.7,658400
AES,17-Apr-2001,49.42,50.05,49.05,50.05,1569200
AES-C,17-Apr-2001,76.25,77.15,76.18,76.18,37900
AET,17-Apr-2001,6.29,6.37,6.013,6.28,2565800
AF,17-Apr-2001,18.37,18.39,18,18.19,535500
AFG,17-Apr-2001,16.675,16.915,16.648,16.895,83500
AFL,17-Apr-2001,27.95,28.6,27.05,28.5,1452100
AG,17-Apr-2001,8.35,8.79,8.35,8.47,975700
AGCO,17-Apr-2001,8.35,8.79,8.35,8.47,975700
AGM,17-Apr-2001,25.2,25.5,24.72,25.05,19300
AGM.A,17-Apr-2001,21.8,22.07,21.8,22.07,1000
