A,29-Mar-2001,32,33.18,30,30,6254200
AA,29-Mar-2001,34.75,35.66,34.53,35.05,2108800
ABB,29-Mar-2001,14.11,14.11,14.08,14.11,2800
ABC,29-Mar-2001,11.6325,12.475,11.6,12.475,1755400
ABM,29-Mar-2001,15.35,15.48,15.2,15.43,82400
ABT,29-Mar-2001,45.1,46.78,45.06,46.5,3127600
ABX,29-Mar-2001,14.12,14.19,13.93,13.99,1348100
ACE,29-Mar-2001,33.9,34.51,33.8,34.49,1694900
ACG,29-Mar-2001,8.04,8.05,8,8.02,225800
ACI,29-Mar-2001,14.65,15.5,14.575,15.225,1065100
ACP,29-Mar-2001,9.3,9.35,9.3,9.35,1900
ACV,29-Mar-2001,25.87,26.2,25.73,26.12,200850
ADC,29-Mar-2001,16.95,17.2,16.75,17.1,19500
ADM,29-Mar-2001,12.69,12.9,12.57,12.77,1162770
ADX,29-Mar-2001,17.4,17.6,17.27,17.38,73300
AED,29-Mar-2001,25,25,23,23.38,24525
AEE,29-Mar-2001,40,40.57,38.97,40.53,433000
AEG,29-Mar-2001,27.35,28.07,27.16,27.55,135928
AEM,29-Mar-2001,6.4,6.4,6.2,6.2,79900
AEO,29-Mar-2001,9.525,10.255,9.211,10.132,7288200
AEP,29-Mar-2001,45.14,45.75,44.15,45.75,906700
AES,29-Mar-2001,49.4,50.14,47.43,49.04,3717400
AES-C,29-Mar-2001,77.05,78.98,76.3,78.98,1700
AET,29-Mar-2001,8.478,8.808,8.475,8.8,934800
AF,29-Mar-2001,18.13,18.46,18.11,18.15,487500
AFG,29-Mar-2001,15.481,15.995,15.434,15.695,59100
AFL,29-Mar-2001,26.5,27.25,26.45,26.86,1663000
AG,29-Mar-2001,9.63,9.74,9.38,9.58,110900
AGCO,29-Mar-2001,9.63,9.74,9.38,9.58,110900
AGM,29-Mar-2001,23.43,23.9,23.4,23.9,44900
AGM.A,29-Mar-2001,21.4,21.4,21.4,21.4,200
AGN,29-Mar-2001,34.475,35.69,33.985,34.5,983700
AGR,29-Mar-2001,60.2,61,60.1,60.3,5510600
AGU,29-Mar-2001,12.07,12.36,11.93,12.36,370300
AIB,29-Mar-2001,97,97,95.55,96.45,59900
AIG,29-Mar-2001,1580,1594,1560,1562.2,4016200
AIN,29-Mar-2001,17.63,18.1,17.45,18,79300
AIR,29-Mar-2001,12.05,12.25,11.88,12.1,54000
AIT,29-Mar-2001,7.464,7.464,7.264,7.27,52650
AIV,29-Mar-2001,42.4,42.84,42.2,42.81,234700
AJG,29-Mar-2001,26.5,27.65,25.99,26.35,372400
AKO.A,29-Mar-2001,13.5,13.5,13.4,13.4,96900
AKO.B,29-Mar-2001,10.25,10.25,9.9,9.95,15800
AKR,29-Mar-2001,6,6,6,6,7400
AKS,29-Mar-2001,9.8,9.98,9.7,9.8,297700
