A,26-Nov-2001,25.14,26.3,25.04,26.25,4920600
AA,26-Nov-2001,38.65,38.77,37.85,38.26,3116900
ABB,26-Nov-2001,8.98,9.1,8.83,9.06,16500
ABC,26-Nov-2001,14.515,14.515,14.065,14.165,1098300
ABM,26-Nov-2001,14.68,14.68,14.18,14.5,90400
ABT,26-Nov-2001,54.2,54.4,53.81,54.05,2906100
ABX,26-Nov-2001,14.2,14.25,14.1,14.15,1179500
ACE,26-Nov-2001,37.75,38.19,37.4,38.15,841800
ACG,26-Nov-2001,8.21,8.22,8.15,8.2,423100
ACI,26-Nov-2001,10.61,10.7,10.51,10.66,145000
ACN,26-Nov-2001,20.68,21.6,20.27,21.5,1064900
ACP,26-Nov-2001,9.15,9.15,9.15,9.15,20800
ACV,26-Nov-2001,29.7,29.73,29.35,29.52,75900
ADC,26-Nov-2001,19.3,19.3,19.05,19.25,5100
ADM,26-Nov-2001,14.99,15.24,14.75,15.24,1836900
ADS,26-Nov-2001,17.25,17.35,17.22,17.35,198600
ADX,26-Nov-2001,14.55,14.62,14.3,14.5,83400
AED,26-Nov-2001,22.8,22.8,21.5,21.5,2575
AEE,26-Nov-2001,41,41,40.77,41,317400
AEG,26-Nov-2001,25.62,25.65,25.29,25.47,365560
AEM,26-Nov-2001,8.9,8.9,8.6,8.66,215400
AEO,26-Nov-2001,8.801,8.968,8.518,8.904,5676000
AEP,26-Nov-2001,42.5,42.5,42.02,42.21,666200
AES,26-Nov-2001,17.19,17.35,16.84,17.17,2641500
AES-C,26-Nov-2001,36.95,36.95,35.65,36.29,43300
AET,26-Nov-2001,7.633,7.748,7.5,7.665,720900
AF,26-Nov-2001,17.71,17.83,17.42,17.58,881400
AFG,26-Nov-2001,16.241,16.408,16.155,16.301,38000
AFL,26-Nov-2001,26.27,26.75,26.27,26.45,1102900
AG,26-Nov-2001,13.03,13.49,12.95,13.24,253900
AGCO,26-Nov-2001,13.03,13.49,12.95,13.24,253900
AGM,26-Nov-2001,44.4,46.4,44.4,46.33,67500
AGM.A,26-Nov-2001,32.8,33.6,32.8,33.6,500
AGN,26-Nov-2001,36.785,37.685,36.565,37.265,746400
AGR,26-Nov-2001,60.5,60.9,57.5,59.3,369820
AGU,26-Nov-2001,10.46,10.64,10.41,10.56,100100
AHS,26-Nov-2001,23.55,23.95,23.5,23.67,335300
AIB,26-Nov-2001,99.5,100.25,97.75,99.6,43300
AIG,26-Nov-2001,1630,1633,1616,1619,3833000
AIN,26-Nov-2001,21.8,21.82,21,21.29,57900
AIR,26-Nov-2001,8.2,8.2,7.89,8,135100
AIT,26-Nov-2001,7.891,8.217,7.891,7.924,87300
AIV,26-Nov-2001,44.75,44.98,44.75,44.85,201200
AJG,26-Nov-2001,35.24,35.74,34.85,35.56,232400
AKO.A,26-Nov-2001,10.4,10.52,10.4,10.45,46400
AKO.B,26-Nov-2001,8.7,8.7,8.6,8.7,88400
AKR,26-Nov-2001,6.25,6.34,6.24,6.25,8600
AKS,26-Nov-2001,10.92,11,10.63,10.68,671800
AL,26-Nov-2001,31.55,32.19,31.4,31.99,1038800
ALB,26-Nov-2001,11.08,11.25,11.08,11.25,60800
ALE,26-Nov-2001,28.44,29.01,28.44,28.89,52066
ALG,26-Nov-2001,13,13,13,13,0
ALK,26-Nov-2001,7.4125,7.45,7.15,7.2725,361800
ALL,26-Nov-2001,33.05,33.4,32.9,33.28,1516200
ALP-O,26-Nov-2001,23.9,23.9,23.75,23.75,1400
ALV,26-Nov-2001,19.93,19.95,19.69,19.93,94600
ALX,26-Nov-2001,59.94,59.98,59.94,59.98,200
AM,26-Nov-2001,14.05,14.05,13.31,13.32,825800
AME,26-Nov-2001,4.5622,4.6187,4.5445,4.6009,70400
AMG,26-Nov-2001,46.13,47.14,46.13,46.88,510150
AMT,26-Nov-2001,7.98,8.7,7.92,8.57,2597400
AMX,26-Nov-2001,2.665,2.755,2.665,2.745,6512100
AN,26-Nov-2001,11.13,11.3,10.95,11.15,737600
ANF,26-Nov-2001,23.11,24.01,23.11,23.9,1961000
ANH,26-Nov-2001,7.31,7.55,7.12,7.2,20100
AOI,26-Nov-2001,66.5,67.5,64,64,50900
AON,26-Nov-2001,36.15,36.26,35.76,35.98,603200
