A,12-Jun-2001,33.02,33.65,32.1,33.3,2057000
AA,12-Jun-2001,40.5,41,39.77,40.5,5904700
ABB,12-Jun-2001,13.15,13.15,12.89,13.01,33700
ABC,12-Jun-2001,14.55,14.55,14.0575,14.1075,717100
ABM,12-Jun-2001,17.43,17.88,17.33,17.8,127600
ABT,12-Jun-2001,50.95,51.49,50.28,50.72,2801100
ABX,12-Jun-2001,16.68,17.16,16.65,17.14,1930600
ACE,12-Jun-2001,39.24,39.24,38.69,39.05,541500
ACG,12-Jun-2001,8.44,8.48,8.42,8.45,331800
ACI,12-Jun-2001,13.475,14.025,13.475,13.875,614100
ACP,12-Jun-2001,10.5,10.6,10.3,10.5,2400
ACV,12-Jun-2001,28.85,28.85,28.37,28.7,309900
ADC,12-Jun-2001,19.15,19.5,19.15,19.45,21900
ADM,12-Jun-2001,13.33,13.5,13.25,13.33,1683884
ADS,12-Jun-2001,13.25,13.7,13.02,13.61,633500
ADX,12-Jun-2001,19.05,19.12,19.01,19.1,27700
AED,12-Jun-2001,23,23,22.8,22.8,100
AEE,12-Jun-2001,43,43.66,43,43.58,280100
AEG,12-Jun-2001,26.83,27.12,26.44,26.93,99736
AEM,12-Jun-2001,8.27,8.43,8.2,8.43,405700
AEO,12-Jun-2001,12.173,12.37,11.819,12.323,4260600
AEP,12-Jun-2001,48.4,48.9,48.02,48.49,698600
AES,12-Jun-2001,42.7,42.96,41.3,42.92,2487600
AES-C,12-Jun-2001,67.41,67.95,66.89,67.95,25500
AET,12-Jun-2001,6.448,6.5,6.375,6.448,869500
AF,12-Jun-2001,19.11,19.11,18.75,18.89,1290900
AFG,12-Jun-2001,19.176,19.183,18.863,18.896,50500
AFL,12-Jun-2001,31.9,33.1,31.9,33.01,1621800
AG,12-Jun-2001,8.45,8.58,8.3,8.49,332200
AGCO,12-Jun-2001,8.45,8.58,8.3,8.49,332200
AGM,12-Jun-2001,31.42,31.46,31.24,31.28,7100
AGM.A,12-Jun-2001,24.5,24.5,24.5,24.5,0
AGN,12-Jun-2001,40.795,41.575,40.56,41.39,929400
AGR,12-Jun-2001,67,68,64.9,66.6,1348910
AGU,12-Jun-2001,10.75,11,10.5,10.99,574800
AIB,12-Jun-2001,103.25,103.5,102.5,103.45,26000
AIG,12-Jun-2001,1619,1619.4,1600.4,1617.2,2618000
AIN,12-Jun-2001,20.95,21,20.28,20.4,104900
AIR,12-Jun-2001,15.55,15.75,15.5,15.75,41700
AIT,12-Jun-2001,8.451,8.464,8.384,8.411,14850
AIV,12-Jun-2001,46.85,47.25,46.68,47,323800
AJG,12-Jun-2001,28.35,28.55,28.2,28.26,319000
AKO.A,12-Jun-2001,14.55,14.65,14.5,14.65,16000
AKO.B,12-Jun-2001,11.33,11.33,11.17,11.23,700
AKR,12-Jun-2001,6.75,6.8,6.75,6.8,14400
AKS,12-Jun-2001,13.75,14.03,13.7,14,490100
AL,12-Jun-2001,37.43,38.01,36.98,38.01,2512200
ALB,12-Jun-2001,11.325,11.375,11.025,11.14,69300
ALE,12-Jun-2001,27.69,27.99,27.48,27.99,54500
ALG,12-Jun-2001,14.2,14.2,14.2,14.2,1100
ALK,12-Jun-2001,6.9375,6.95,6.79,6.825,70300
ALL,12-Jun-2001,44.09,44.75,43.15,44.3,2754700
ALP-O,12-Jun-2001,22.77,22.77,22.77,22.77,0
ALV,12-Jun-2001,16.87,17.05,16.7,17.04,15700
ALX,12-Jun-2001,63.4,63.5,63.05,63.49,6100
AM,12-Jun-2001,13.2,13.58,13.1,13.52,326300
AME,12-Jun-2001,4.4467,4.4467,4.3578,4.4289,338800
AMG,12-Jun-2001,41.07,42.33,40.37,42.21,412650
AMT,12-Jun-2001,23.1,23.1,21.8,22.9,1111600
AMX,12-Jun-2001,3.585,3.615,3.51,3.59,2735400
AN,12-Jun-2001,10.6,10.99,10.6,10.8,593500
ANF,12-Jun-2001,41.3,42.25,40.91,42.25,900300
ANH,12-Jun-2001,6.65,6.65,6.55,6.55,2900
AOI,12-Jun-2001,89.8,89.8,79,87,503000
AON,12-Jun-2001,35.2,35.4,34.8,35.35,733400
AOS,12-Jun-2001,6.05,6.3,6.0167,6.2534,42100
AP,12-Jun-2001,11.55,11.55,11.55,11.55,1000
APA,12-Jun-2001,24.53,24.87,24.25,24.65,3893042
APB,12-Jun-2001,8.6,8.65,8.55,8.58,41000
APC,12-Jun-2001,30.075,31.05,30,30.815,2850000
APD,12-Jun-2001,46.95,47.26,46.76,47.23,450000
APF,12-Jun-2001,8.4,8.45,8.36,8.43,89800
APH,12-Jun-2001,5.725,5.725,5.5625,5.6475,664600
APU,12-Jun-2001,22.9,22.98,22.7,22.8,46500
ARE,12-Jun-2001,36.8,38,36.8,37.95,38200
ARG,12-Jun-2001,10.85,11.13,10.85,11.13,81100
ARL,12-Jun-2001,11.5,11.5,11.5,11.5,1000
ARW,12-Jun-2001,24.82,24.95,24.07,24.87,404700
ASA,12-Jun-2001,6.6067,6.7667,6.6067,6.6633,56200
ASG,12-Jun-2001,10,10,9.8,9.9,24200
ASH,12-Jun-2001,33.23,34.22,33.07,34.01,232165
ASR,12-Jun-2001,18,18,17.95,18,40300
ASX,12-Jun-2001,2.6,2.6,2.57,2.6,2720
ATI,12-Jun-2001,20.25,20.3,19.77,19.97,311700
ATO,12-Jun-2001,23.01,23.78,22.95,23.74,56800
ATR,12-Jun-2001,17.25,17.37,17.185,17.345,47000
ATU,12-Jun-2001,4.04,4.1,4.04,4.1,57000
ATW,12-Jun-2001,10.203,10.508,10.203,10.373,36100
AU,12-Jun-2001,18.88,18.99,18.77,18.9,320000
AV,12-Jun-2001,14.55,15.2,14.51,15,975100
AVA,12-Jun-2001,20.8,21.15,20.2,20.45,331200
AVB,12-Jun-2001,46.5,46.54,46.25,46.34,786500
AVP,12-Jun-2001,22.75,23.24,22.75,23.13,2108200
AVT,12-Jun-2001,24.25,24.25,23.1,23.7,782700
AVX,12-Jun-2001,19.23,19.4,18.65,19.06,383400
AVY,12-Jun-2001,56.1,56.2,54.7,55.56,178400
AWF,12-Jun-2001,10.88,10.88,10.58,10.65,255500
AWR,12-Jun-2001,10.765,10.965,10.765,10.965,47550
AXE,12-Jun-2001,30.3,30.45,29.7,30.31,207100
AXL,12-Jun-2001,13,13.35,13,13.3,64700
AXP,12-Jun-2001,41.41,42.17,40.9,41.8,5734300
AXR,12-Jun-2001,4.75,4.75,4.75,4.75,0
AZN,12-Jun-2001,48.71,48.84,48.2,48.74,438500
AZO,12-Jun-2001,33.2,33.9,32.7,33.84,974900
AZZ,12-Jun-2001,5.9,6.05,5.8775,6.0225,38900
B,12-Jun-2001,11.775,11.78,11.61,11.675,15800
BA,12-Jun-2001,64.3,66.14,64.2,65.71,3116800
BAC,12-Jun-2001,29.29,29.65,28.89,29.55,9361000
BAK,12-Jun-2001,5.83,5.83,5.65,5.65,15400
BAP,12-Jun-2001,8.6,8.66,8.6,8.66,5800
BAX,12-Jun-2001,49.63,49.75,48.92,49.31,949700
BBD,12-Jun-2001,2.2106,2.4303,2.2106,2.2538,184290
BBT,12-Jun-2001,35.05,35.46,35.02,35.41,504300
BBVA,12-Jun-2001,13.59,13.59,13.3,13.46,170600
BBX,12-Jun-2001,27.3,27.85,27.05,27.8,177300
BBY,12-Jun-2001,25.95,26.81,25.73,26.4,4279950
BC,12-Jun-2001,24.26,24.56,24.26,24.45,582800
BCE,12-Jun-2001,25.76,26.05,25.6,26.03,267700
BCO,12-Jun-2001,24.5,24.64,23.82,24.2,205600
BCR,12-Jun-2001,27.93,28.18,27.9,28.08,1030800
BCS,12-Jun-2001,30.61,30.61,30.09,30.46,16000
BDC,12-Jun-2001,29.78,29.78,28.5,28.86,77000
BDJ,12-Jun-2001,10.95,10.95,10.95,10.95,1000
BDN,12-Jun-2001,20.98,21.35,20.92,21.33,67300
BDX,12-Jun-2001,34.35,35.08,34.23,34.65,979200
BEN,12-Jun-2001,14.4,14.5333,14.2667,14.4767,516800
BF.B,12-Jun-2001,21.6667,21.8,21.5,21.7333,99600
BFR,12-Jun-2001,26.68,26.68,26.28,26.46,84200
BFS,12-Jun-2001,18.97,19.05,18.91,19.05,15100
BGC,12-Jun-2001,17.6,17.96,16.71,17.86,188600
BGG,12-Jun-2001,22.08,22.08,21.26,21.83,127000
BHE,12-Jun-2001,10.125,10.225,9.812,9.852,670200
BHI,12-Jun-2001,37.15,37.93,37,37.75,1805100
BHP,12-Jun-2001,10.14,10.14,9.92,9.96,90094
BID,12-Jun-2001,18.2,18.25,17.89,18.23,40400
BIF,12-Jun-2001,8.45,8.58,8.45,8.58,1600
BK,12-Jun-2001,52.38,52.39,51.26,52.12,1316400
BKE,12-Jun-2001,12.68,12.84,12.673,12.733,16500
BKH,12-Jun-2001,47.25,47.5,47.05,47.11,98800
BKN,12-Jun-2001,13.37,13.4,13.35,13.36,8500
BKS,12-Jun-2001,25.23,25.3,24.8,25.12,657100
BKT,12-Jun-2001,7.1,7.16,7.1,7.16,114900
BLH,12-Jun-2001,25,25,25,25,0
BLK,12-Jun-2001,35.75,35.75,34.46,34.73,44500
BLL,12-Jun-2001,6.125,6.145,6.06,6.11,729600
BLT,12-Jun-2001,2.7,2.73,2.69,2.72,10300
BLX,12-Jun-2001,36.65,36.68,36.55,36.58,8700
BMO,12-Jun-2001,27.76,27.76,27,27.43,63800
BMS,12-Jun-2001,20,20,19.67,19.92,271200
BMY,12-Jun-2001,53.26,53.57,52.36,52.59,4609900
BNK,12-Jun-2001,20.69,21.11,20.63,21.1,1340500
BNS,12-Jun-2001,14.68,14.68,14.68,14.68,3600
BOH,12-Jun-2001,24.3,24.31,23.78,24,450700
BP,12-Jun-2001,53.35,53.37,53.12,53.37,1646000
BPL,12-Jun-2001,36.95,36.99,36.4,36.51,14900
BPT,12-Jun-2001,15.75,15.75,15.35,15.69,94700
BRC,12-Jun-2001,17.33,17.48,17.25,17.31,29200
BRK.A,12-Jun-2001,67150,68500,67150,68500,11000
BRK.B,12-Jun-2001,45.06,45.66,44.68,45.655,7680
BRO,12-Jun-2001,10.2,10.245,10.16,10.245,31000
BRT,12-Jun-2001,10,10.31,10,10.25,9700
BSD,12-Jun-2001,14.11,14.15,14.11,14.15,9100
BSI,12-Jun-2001,14.4,14.4,14.29,14.29,600
BSX,12-Jun-2001,8.6,9.03,8.6,8.86,2321600
BT,12-Jun-2001,45.83,46.79,45.82,46.72,253100
BTO,12-Jun-2001,34.72,34.72,34.24,34.52,173700
BTU,12-Jun-2001,7.7,7.7,7.565,7.625,599000
BUD,12-Jun-2001,42,42.66,42,42.54,1847200
BVN,12-Jun-2001,2.15,2.153,2.14,2.15,153600
BW,12-Jun-2001,21.75,21.9,21.51,21.65,13800
BWA,12-Jun-2001,5.895,5.895,5.735,5.7525,402000
BXP,12-Jun-2001,40.4,40.95,40.4,40.9,350600
BXS,12-Jun-2001,15.6,15.75,15.44,15.7,100900
BYD,12-Jun-2001,5.04,5.05,4.9,5.01,64700
BZH,12-Jun-2001,97.9,97.9,94.3,94.75,217500
C,12-Jun-2001,500,508,492.5,503.8,932730
CACI,12-Jun-2001,21.705,21.775,21.375,21.7,131200
CAE,12-Jun-2001,9.49,9.49,9.1,9.13,45500
CAG,12-Jun-2001,19.99,20.35,19.92,20.29,1155800
CAH,12-Jun-2001,73.08,74.8,72.87,74.6,2521800
CAI,12-Jun-2001,21.71,21.78,21.38,21.7,262400
CAJ,12-Jun-2001,25.513,25.833,25.366,25.746,83100
CAL,12-Jun-2001,45.96,46.5,45,45.65,682900
CAM,12-Jun-2001,17.013,17.3,16.913,17.22,964500
CAT,12-Jun-2001,26.6,27.03,26.5,26.91,3202800
CB,12-Jun-2001,37.925,38.5,37.785,38.38,539200
CBA,12-Jun-2001,29.7,30.2,29.7,30,12600
CBB,12-Jun-2001,25.45,26.34,25.2,26.34,657000
CBB-B,12-Jun-2001,51,51,50.15,50.39,1700
CBD,12-Jun-2001,12.665,12.665,12.4,12.475,172700
CBI,12-Jun-2001,8.14,8.41,8.14,8.38,440000
CBK,12-Jun-2001,16.58,16.66,16,16.02,1260900
CBL,12-Jun-2001,14.65,14.895,14.625,14.895,122200
CBM,12-Jun-2001,55.85,55.86,54,55.85,227400
CBR,12-Jun-2001,6.64,6.85,6.62,6.85,78900
CBT,12-Jun-2001,38.02,38.02,37.33,37.69,336600
CBU,12-Jun-2001,14.3,14.3,14.25,14.28,23400
CC,12-Jun-2001,10.55,10.75,10.49,10.66,1749900
CCC,12-Jun-2001,8.5,8.68,8.41,8.67,18400
CCE,12-Jun-2001,16.9,17,16.75,16.82,2791200
CCI,12-Jun-2001,16.37,16.38,15.6,15.9,890200
CCJ,12-Jun-2001,3.89,3.89,3.845,3.885,120900
CCK,12-Jun-2001,4.19,4.19,3.97,4.01,1204000
CCL,12-Jun-2001,26.9,26.9,26.21,26.62,1356800
CCU,12-Jun-2001,24.62,24.648,24.04,24.596,1593900
CCZ,12-Jun-2001,48,48,48,48,0
CDE,12-Jun-2001,14.9,16,14.8,15.5,277400
CDI,12-Jun-2001,15.8,16.2,15.8,16.07,18900
CDR,12-Jun-2001,9.3,9.3,9.3,9.3,0
CE,12-Jun-2001,26.23,27.1,25.8,26.76,7373000
CEA,12-Jun-2001,8.625,8.625,8.625,8.625,1800
CEE,12-Jun-2001,12.1,12.15,12.09,12.15,9900
CEL,12-Jun-2001,75.5,76,72,75,12790
CEM,12-Jun-2001,10.75,10.99,10.45,10.8,437500
CEN,12-Jun-2001,19.85,20.19,19.8,20.12,100400
CEO,12-Jun-2001,20.21,20.41,20.02,20.36,152500
CF,12-Jun-2001,5.58,5.58,5.434,5.498,417736
CFI,12-Jun-2001,4.25,4.28,4.1,4.1,10900
CFR,12-Jun-2001,33,33,32.5,33,230700
CGA,12-Jun-2001,9.33,9.37,9.18,9.25,90200
CGI,12-Jun-2001,8.375,8.45,8.375,8.413,20200
CHA,12-Jun-2001,72.063,72.063,72.063,72.063,0
CHD,12-Jun-2001,8.615,8.645,8.475,8.565,69300
CHE,12-Jun-2001,17.65,17.71,17.5,17.71,28000
CHH,12-Jun-2001,6.435,6.69,6.435,6.69,32700
CHK,12-Jun-2001,8.4,8.49,8.16,8.45,1097700
CHL,12-Jun-2001,26.08,26.44,25.47,26.25,966400
CHN,12-Jun-2001,13.5,13.55,13.35,13.35,126500
CHS,12-Jun-2001,5.33,5.42,5.21,5.38,1353000
CHU,12-Jun-2001,17.3,17.8,17.25,17.77,742700
CI,12-Jun-2001,31.322,31.718,31.069,31.665,716300
CIA,12-Jun-2001,5.62,5.62,5.45,5.6,24752
CIB,12-Jun-2001,2.15,2.15,2.1,2.1,1900
CIF,12-Jun-2001,4.83,4.83,4.77,4.77,16100
CIG,12-Jun-2001,1.7894,1.8442,1.7894,1.8442,38800
CIR,12-Jun-2001,19,19.47,18.95,19.47,172900
CKH,12-Jun-2001,47.1,47.6,47,47.45,56800
CKP,12-Jun-2001,15.05,16,15.01,15.96,397200
CL,12-Jun-2001,29.45,29.525,29.1,29.415,1003500
CLB,12-Jun-2001,12.245,12.44,12.175,12.375,185300
CLC,12-Jun-2001,12.88,13.05,12.88,13.05,62200
CLF,12-Jun-2001,2.708,2.775,2.698,2.77,42000
CLH,12-Jun-2001,12.105,12.105,12.105,12.105,100
CLI,12-Jun-2001,28.1,28.15,27.93,28.05,264200
