A,27-Jul-2001,29.15,30.19,28.81,30.1,1322700
AA,27-Jul-2001,39.35,39.6,38.29,38.59,2619200
ABB,27-Jul-2001,8.52,8.68,8.52,8.58,7900
ABC,27-Jul-2001,14.375,14.85,14.34,14.6525,942000
ABM,27-Jul-2001,17.85,18.08,17.78,17.98,80400
ABT,27-Jul-2001,51.6,51.98,51.23,51.54,1522800
ABX,27-Jul-2001,15.1,15.38,15.05,15.29,867400
ACE,27-Jul-2001,32.5,34,32.5,33.16,1234100
ACG,27-Jul-2001,8.73,8.75,8.65,8.72,203800
ACI,27-Jul-2001,9.55,9.735,9.4,9.535,475800
ACN,27-Jul-2001,14.51,14.59,14.5,14.51,3524000
ACP,27-Jul-2001,9.54,9.54,9.54,9.54,600
ACV,27-Jul-2001,29.2,29.36,29.01,29.13,179400
ADC,27-Jul-2001,19.75,19.85,19.7,19.7,4200
ADM,27-Jul-2001,12.45,12.51,12.32,12.38,1028684
ADS,27-Jul-2001,13.85,14.15,13.84,14.15,62000
ADX,27-Jul-2001,17.3,17.3,17.21,17.25,50800
AED,27-Jul-2001,23,23,23,23,400
AEE,27-Jul-2001,39.04,39.31,38.34,39.13,276600
AEG,27-Jul-2001,25.92,26.08,25.79,25.96,85176
AEM,27-Jul-2001,8.25,8.27,8.15,8.2,134800
AEO,27-Jul-2001,12.863,12.87,12.223,12.516,3821100
AEP,27-Jul-2001,43.75,44.2,42.59,44.2,1055000
AES,27-Jul-2001,34.25,37.5,34.25,37.3,5395500
AES-C,27-Jul-2001,56.7,60.45,56.7,60.45,118300
AET,27-Jul-2001,6.663,6.825,6.563,6.575,841600
AF,27-Jul-2001,19.65,19.77,19.65,19.72,1156500
AFG,27-Jul-2001,19.67,19.723,19.543,19.71,47500
AFL,27-Jul-2001,29.3,29.83,29.13,29.13,2341300
AG,27-Jul-2001,9.9,9.9,9.5,9.87,118000
AGCO,27-Jul-2001,9.9,9.9,9.5,9.87,118000
AGM,27-Jul-2001,35,35.2,34.8,34.82,7500
AGM.A,27-Jul-2001,28,28,28,28,0
AGN,27-Jul-2001,35.57,36.93,35.55,36.74,1810100
AGR,27-Jul-2001,57.8,59,55.3,57,1096330
AGU,27-Jul-2001,10.8,10.8,10.51,10.53,74200
AIB,27-Jul-2001,109.25,109.5,108,108.65,20700
AIG,27-Jul-2001,1642,1647,1622.8,1634.4,5730200
AIN,27-Jul-2001,19.5,19.75,19.45,19.53,72200
AIR,27-Jul-2001,15.47,15.92,15.2,15.81,27400
AIT,27-Jul-2001,7.944,7.997,7.917,7.917,73800
AIV,27-Jul-2001,47.75,47.75,46.01,46.45,690300
AJG,27-Jul-2001,28,28,27.31,27.9,228300
AKO.A,27-Jul-2001,13.13,13.13,13.1,13.1,200
AKO.B,27-Jul-2001,9.8,9.95,9.8,9.95,26600
AKR,27-Jul-2001,6.9,7,6.9,7,10600
AKS,27-Jul-2001,12.09,12.5,12.09,12.43,141200
AL,27-Jul-2001,33.05,33.32,32.69,33.27,961900
ALB,27-Jul-2001,10.575,10.8,10.255,10.305,130900
ALE,27-Jul-2001,27.75,27.81,27.27,27.63,47600
ALG,27-Jul-2001,14.55,14.55,14.55,14.55,800
ALK,27-Jul-2001,7.7375,7.7825,7.625,7.66,151300
ALL,27-Jul-2001,35.55,35.88,35,35.51,3958100
ALP-O,27-Jul-2001,22.2,22.2,22.2,22.2,0
