A,10-Aug-2001,28.65,28.8,27.51,28.59,1712100
AA,10-Aug-2001,36.09,37.34,35.17,37.01,2577500
ABB,10-Aug-2001,9.06,9.13,8.98,9.02,10800
ABC,10-Aug-2001,14.0125,14.3625,14.0125,14.3625,792200
ABM,10-Aug-2001,17.85,18,17.83,17.95,51800
ABT,10-Aug-2001,51.57,52.44,51.52,52.28,2720300
ABX,10-Aug-2001,16,16.04,15.44,15.62,2502600
ACE,10-Aug-2001,35.65,35.7,35.25,35.51,314100
ACG,10-Aug-2001,8.79,8.85,8.79,8.84,219300
ACI,10-Aug-2001,8.825,9.05,8.65,8.725,328600
ACN,10-Aug-2001,15.4,15.4,15.12,15.19,703300
ACP,10-Aug-2001,10,10,10,10,0
ACV,10-Aug-2001,27.73,28.39,27.73,28.24,94800
ADC,10-Aug-2001,19.5,19.65,19.41,19.65,7000
ADM,10-Aug-2001,12.76,12.85,12.62,12.62,639555
ADS,10-Aug-2001,15.1,15.3,14.95,14.95,26800
ADX,10-Aug-2001,16.94,16.97,16.76,16.9,57600
AED,10-Aug-2001,22.6,22.6,22.4,22.6,225
AEE,10-Aug-2001,39.33,40.2,39.16,39.96,148300
AEG,10-Aug-2001,29.38,29.62,28.85,29.31,342472
AEM,10-Aug-2001,8.94,9.05,8.74,9.05,381200
AEO,10-Aug-2001,10.359,10.722,10.222,10.389,3507000
AEP,10-Aug-2001,44.7,45.33,44.4,45.24,453400
AES,10-Aug-2001,35.9,35.94,34.81,35.57,1669900
AES-C,10-Aug-2001,58.31,58.97,56.55,58,24900
AET,10-Aug-2001,6.5,6.67,6.5,6.63,853700
AF,10-Aug-2001,20.27,20.41,20.1,20.37,838200
AFG,10-Aug-2001,15.875,16.148,15.695,15.988,153600
AFL,10-Aug-2001,27.6,27.7,27.25,27.4,1271300
AG,10-Aug-2001,10.05,10.24,10.05,10.21,537400
AGCO,10-Aug-2001,10.05,10.24,10.05,10.21,537400
AGM,10-Aug-2001,33.5,33.5,32.9,33.05,20200
AGM.A,10-Aug-2001,27.8,27.8,27.8,27.8,300
AGN,10-Aug-2001,34.32,34.975,34.11,34.595,649700
AGR,10-Aug-2001,53.5,53.8,50.7,52.2,393590
AGU,10-Aug-2001,10.53,10.53,10.35,10.4,77100
AIB,10-Aug-2001,110.25,112.5,110,111.5,89200
AIG,10-Aug-2001,1623,1637.6,1618,1633.6,2882500
AIN,10-Aug-2001,20.1,20.38,20,20.3,40800
AIR,10-Aug-2001,16.6,16.6,15.76,16.55,33700
AIT,10-Aug-2001,7.951,7.997,7.904,7.971,30750
AIV,10-Aug-2001,46.6,47.23,46.35,47,347300
AJG,10-Aug-2001,27.59,28.2,27.37,28.02,487300
AKO.A,10-Aug-2001,13.6,13.7,13.6,13.7,86500
AKO.B,10-Aug-2001,10.04,10.3,10.04,10.15,165200
AKR,10-Aug-2001,7.05,7.05,6.9,6.97,3600
AKS,10-Aug-2001,13.3,13.45,12.9,13.35,319700
AL,10-Aug-2001,31.48,31.83,30.86,31.74,718000
ALB,10-Aug-2001,10.2,10.625,10.1,10.445,60700
ALE,10-Aug-2001,29.4,29.43,28.95,29.34,40966
ALG,10-Aug-2001,14.25,14.37,14.25,14.37,200
ALK,10-Aug-2001,8.0275,8.1875,7.9775,8.12,158300
ALL,10-Aug-2001,33.26,33.45,33.26,33.4,3558000
ALP-O,10-Aug-2001,22,22.25,22,22.15,4400
ALV,10-Aug-2001,20.82,21.15,20.66,21.11,53000
ALX,10-Aug-2001,63.7,64.15,63.7,64.15,500
AM,10-Aug-2001,11.03,11.53,11.03,11.43,969800
AME,10-Aug-2001,4.752,5.0187,4.7431,4.9627,130000
AMG,10-Aug-2001,43.53,43.87,42.67,42.84,415650
AMT,10-Aug-2001,16.75,17,16.2,16.65,609900
AMX,10-Aug-2001,3.26,3.32,3.245,3.315,2512500
AN,10-Aug-2001,11.65,11.65,11.42,11.43,788800
ANF,10-Aug-2001,30.2,30.72,29.75,30.25,3478600
ANH,10-Aug-2001,7.06,7.2,7.03,7.1,6400
AOI,10-Aug-2001,94,95.1,93,95.1,52000
AON,10-Aug-2001,38.25,39.25,38.25,38.8,1213100
AOS,10-Aug-2001,5.6734,5.7167,5.6667,5.7067,18300
AP,10-Aug-2001,10.8,10.8,10.75,10.75,8800
APA,10-Aug-2001,21.3,21.75,21.17,21.5,2232152
APB,10-Aug-2001,7.8,7.98,7.8,7.97,35800
APC,10-Aug-2001,27.175,27.755,27,27.6,1841200
APD,10-Aug-2001,41.47,42.37,41.08,42.09,394700
APF,10-Aug-2001,7.73,7.9,7.71,7.9,27100
APH,10-Aug-2001,5.485,5.5675,5.375,5.5525,210400
APU,10-Aug-2001,21.9,22.25,20,22.22,217200
ARE,10-Aug-2001,39.94,39.94,39.8,39.85,40200
ARG,10-Aug-2001,12.65,13,12.5,12.97,373300
ARL,10-Aug-2001,10.5,10.65,10.5,10.65,600
ARW,10-Aug-2001,27.4,27.5,27,27.04,545100
ASA,10-Aug-2001,6.2167,6.25,6.0667,6.0667,108600
ASG,10-Aug-2001,9.07,9.08,8.77,8.93,45600
ASH,10-Aug-2001,33.02,33.71,32.8,33.51,160438
ASR,10-Aug-2001,17.05,17.05,16.95,16.95,21400
ASX,10-Aug-2001,2.29,2.29,2.24,2.25,5932
ATI,10-Aug-2001,18.8,19.15,18.51,19.13,96800
ATO,10-Aug-2001,21,21.35,20.85,21.26,56800
ATR,10-Aug-2001,16.68,16.81,16.65,16.725,55700
ATU,10-Aug-2001,4.565,4.65,4.565,4.605,37600
ATW,10-Aug-2001,7.365,7.42,7.238,7.355,113600
AU,10-Aug-2001,18.65,18.7,18.3,18.46,668800
AV,10-Aug-2001,11.65,11.74,11.38,11.6,795200
AVA,10-Aug-2001,16.88,17.5,16.77,17.48,171700
AVB,10-Aug-2001,49.38,49.93,49.38,49.9,96400
AVP,10-Aug-2001,22.14,22.79,22.14,22.49,1459800
AVT,10-Aug-2001,24.75,25.4,24.67,25.06,1037100
AVX,10-Aug-2001,21.69,21.69,21.2,21.64,130300
AVY,10-Aug-2001,49.35,50,48.85,49.77,234000
AWF,10-Aug-2001,9.87,9.99,9.84,9.94,214800
AWR,10-Aug-2001,11.765,11.965,11.755,11.9,7650
AXE,10-Aug-2001,29.55,29.9,29.35,29.55,226700
AXL,10-Aug-2001,19.5,19.5,18.95,19.2,306100
AXP,10-Aug-2001,39.71,39.92,38.88,39.85,2677209
AXR,10-Aug-2001,4.45,4.45,4.45,4.45,0
AZN,10-Aug-2001,48.4,49.6,48.26,49.6,505100
AZO,10-Aug-2001,45.65,45.85,44.3,45.53,635800
AZZ,10-Aug-2001,5.6125,5.6125,5.5,5.5725,8600
B,10-Aug-2001,11.075,11.15,11,11.05,5700
BA,10-Aug-2001,56.51,56.93,56.11,56.85,2330500
BAC,10-Aug-2001,31.7,31.7,31.29,31.45,8591800
BAK,10-Aug-2001,5.15,5.15,5.13,5.13,2800
