A,14-Nov-2001,25.11,25.7,25.01,25.31,1751100
AA,14-Nov-2001,37.13,37.79,37,37.6,3462600
ABB,14-Nov-2001,8.1,8.26,7.95,8.26,32300
ABC,14-Nov-2001,14.1875,14.275,13.75,13.775,1713600
ABM,14-Nov-2001,14.67,14.74,14.4,14.4,129200
ABT,14-Nov-2001,52.88,52.99,52.02,52.18,3730200
ABX,14-Nov-2001,15.38,15.64,15.13,15.16,2103700
ACE,14-Nov-2001,36.97,37.2,36.2,36.4,1068700
ACG,14-Nov-2001,8.84,8.84,8.65,8.66,489900
ACI,14-Nov-2001,11.55,11.855,11.265,11.365,400100
ACN,14-Nov-2001,21,21.4,19.97,20.21,1391400
ACP,14-Nov-2001,9,9.07,8.95,9.07,3000
ACV,14-Nov-2001,28.95,29.56,28.81,29.47,145500
ADC,14-Nov-2001,19.35,19.35,18.5,18.86,27500
ADM,14-Nov-2001,14.99,15.1,14.75,15.05,1514100
ADS,14-Nov-2001,15.75,16,15.75,15.97,29800
ADX,14-Nov-2001,15.85,16.14,15.76,15.97,1153700
AED,14-Nov-2001,22.2,22.2,20.8,21.6,750
AEE,14-Nov-2001,41.7,41.99,41.02,41.11,538500
AEG,14-Nov-2001,25.56,25.72,25.05,25.07,472679
AEM,14-Nov-2001,9.7,9.89,9.45,9.6,530100
AEO,14-Nov-2001,10.018,10.265,9.938,10.188,3579900
AEP,14-Nov-2001,44.45,44.45,43.45,43.51,956300
AES,14-Nov-2001,14.81,15.17,14.65,14.94,3681000
AES-C,14-Nov-2001,33.98,34.4,33.5,33.7,52100
AET,14-Nov-2001,7.475,7.563,7.403,7.493,316900
AF,14-Nov-2001,17.5,17.56,17.25,17.3,1342500
AFG,14-Nov-2001,15.708,16.075,15.461,15.461,67400
AFL,14-Nov-2001,25,25.4,24.8,25.01,1012500
AG,14-Nov-2001,13.4,13.9,13.3,13.4,469800
AGCO,14-Nov-2001,13.4,13.9,13.3,13.4,469800
AGM,14-Nov-2001,38.05,39.1,37.91,39.1,90700
AGM.A,14-Nov-2001,30.8,30.9,30.8,30.9,500
AGN,14-Nov-2001,33.02,33.045,32.205,32.83,771000
AGR,14-Nov-2001,60,63,59.2,61.5,390400
AGU,14-Nov-2001,10.44,10.7,10.34,10.48,207700
AHS,14-Nov-2001,21.85,21.99,21.25,21.6,717600
AIB,14-Nov-2001,89.25,90,88.7,89.25,45000
AIG,14-Nov-2001,1634,1635.4,1606,1624.8,4448600
AIN,14-Nov-2001,21.15,21.4,20.9,21,76400
AIR,14-Nov-2001,7.4,7.44,7.2,7.3,124900
AIT,14-Nov-2001,7.517,7.664,7.517,7.65,17700
AIV,14-Nov-2001,44.4,44.5,43.95,44.43,267000
AJG,14-Nov-2001,34.5,34.7,34.12,34.14,419000
AKO.A,14-Nov-2001,9.5,9.7,9.43,9.43,4100
AKO.B,14-Nov-2001,8.2,8.2,8.2,8.2,2000
AKR,14-Nov-2001,6.3,6.36,6.25,6.25,5700
AKS,14-Nov-2001,9.6,9.6,9.05,9.36,691200
AL,14-Nov-2001,31.3,31.83,31.3,31.54,2146500
ALB,14-Nov-2001,10.57,10.875,10.57,10.715,56600
ALE,14-Nov-2001,28.29,28.29,27.51,27.66,85233
ALG,14-Nov-2001,13,13.12,12.95,13.12,6100
ALK,14-Nov-2001,6.7,7.1,6.7,6.9,581500
ALL,14-Nov-2001,31.75,31.95,31.5,31.65,2698700
ALP-O,14-Nov-2001,23.24,23.24,23.24,23.24,400
ALV,14-Nov-2001,17.42,17.6,16.9,17.18,165200
ALX,14-Nov-2001,59.6,60.15,59.6,60.14,900
AM,14-Nov-2001,13.74,14.02,13.6,14.02,330200
AME,14-Nov-2001,4.352,4.5178,4.3458,4.4853,116000
AMG,14-Nov-2001,46,46.67,45.4,46.53,735900
AMT,14-Nov-2001,6.55,7.05,6.55,7,3521400
AMX,14-Nov-2001,2.64,2.76,2.64,2.755,11559600
AN,14-Nov-2001,11.19,11.28,11.09,11.18,680800
ANF,14-Nov-2001,21.25,23.25,20.98,23.09,4070400
ANH,14-Nov-2001,7.25,7.4,6.6,7.15,70800
AOI,14-Nov-2001,64.5,64.6,62.1,62.9,49700
AON,14-Nov-2001,34.95,35.04,34.57,34.72,895800
AOS,14-Nov-2001,5.6667,5.85,5.65,5.85,13600
AP,14-Nov-2001,9.05,9.05,8.98,9,5100
APA,14-Nov-2001,21.65,21.65,20.78,20.87,4483478
APB,14-Nov-2001,7.43,7.48,7.4,7.42,48200
APC,14-Nov-2001,28.5,28.605,27.555,27.58,2949900
APD,14-Nov-2001,43.36,44,43.25,43.82,479700
APF,14-Nov-2001,6.81,6.98,6.81,6.86,66000
APH,14-Nov-2001,6.125,6.1625,6.0625,6.0675,378800
APU,14-Nov-2001,24.4,24.49,24.11,24.4,22400
ARE,14-Nov-2001,40.4,41.1,40.4,41.08,108700
ARG,14-Nov-2001,14.35,14.44,13.75,13.8,489300
ARL,14-Nov-2001,12.9,13,12.9,12.9,5300
ARW,14-Nov-2001,26.49,27.15,26.31,26.78,533700
ASA,14-Nov-2001,6.3167,6.3833,6.3,6.3333,43300
ASG,14-Nov-2001,7.91,8.11,7.91,8.05,32100
ASH,14-Nov-2001,34.63,34.87,34.17,34.45,353854
ASR,14-Nov-2001,11.9,11.99,11.85,11.99,17800
ASX,14-Nov-2001,2.71,2.71,2.67,2.67,60483
ATE,14-Nov-2001,14.65,14.65,14.5,14.6,53700
ATI,14-Nov-2001,15.95,16.3,15.53,16.14,158400
ATO,14-Nov-2001,21.02,21.5,21.02,21.22,58600
ATR,14-Nov-2001,16.15,16.55,16.04,16.15,114100
ATU,14-Nov-2001,6.59,6.775,6.59,6.775,21600
ATW,14-Nov-2001,8.3,8.338,7.673,7.708,178000
AU,14-Nov-2001,17.63,17.94,17.55,17.75,2216100
AV,14-Nov-2001,9.61,9.72,9.29,9.72,2540600
AVA,14-Nov-2001,12.29,12.3,12,12.27,245900
AVB,14-Nov-2001,47.43,47.75,47.31,47.35,61300
AVP,14-Nov-2001,23.9,23.9,23.42,23.65,1675000
AVT,14-Nov-2001,23.15,23.4,22.8,23,455000
AVX,14-Nov-2001,18.7,19.22,18.4,19.17,678400
AVY,14-Nov-2001,52.81,53.69,52.55,53.36,232300
AWF,14-Nov-2001,9.5,9.5,9.41,9.45,128100
AWR,14-Nov-2001,11.335,11.415,11.315,11.415,11700
AXE,14-Nov-2001,27.5,28.05,27.5,28,206300
AXL,14-Nov-2001,18.31,19,18.02,18.5,150800
AXP,14-Nov-2001,32.75,33.83,32.5,33.43,6616100
AXR,14-Nov-2001,4.65,4.65,4.65,4.65,500
AZN,14-Nov-2001,46.36,46.55,45.75,45.75,234000
AZO,14-Nov-2001,67,68,66.5,66.85,1566600
AZZ,14-Nov-2001,5,5.0025,4.9625,5.0025,2500
B,14-Nov-2001,9.865,9.925,9.525,9.6,21900
BA,14-Nov-2001,33.95,34.25,33.64,34.1,3694600
BAC,14-Nov-2001,32,32.05,31.5,31.75,7892600
BAK,14-Nov-2001,4.05,4.05,4.05,4.05,600
BAP,14-Nov-2001,8.3,8.41,8.3,8.32,5400
BAX,14-Nov-2001,49.15,49.3,47.95,48,2054400
BBD,14-Nov-2001,2.0993,2.0993,2.0113,2.0113,7170
BBF,14-Nov-2001,14.93,14.98,14.93,14.95,9400
BBL,14-Nov-2001,4.25,4.25,4.25,4.25,0
BBT,14-Nov-2001,34.35,34.58,34.18,34.29,575800
BBVA,14-Nov-2001,12.23,12.4,11.8,11.8,2607600
BBX,14-Nov-2001,29.85,30.7,29.85,30.55,177200
BBY,14-Nov-2001,29.55,29.85,29.21,29.51,10433250
BC,14-Nov-2001,18.4,18.85,18.32,18.69,457700
BCE,14-Nov-2001,23.38,23.74,23.02,23.09,721800
BCO,14-Nov-2001,20.7,20.8,20.61,20.78,51900
BCR,14-Nov-2001,31.2,31.75,31.16,31.69,786600
BCS,14-Nov-2001,31.61,31.88,31,31,134800
BDC,14-Nov-2001,26.88,27.84,26.56,27.82,28750
BDJ,14-Nov-2001,10.9,11,10.9,11,700
BDN,14-Nov-2001,19.9,20.15,19.85,19.95,69700
BDX,14-Nov-2001,33.47,33.48,33,33.25,1216800
BEN,14-Nov-2001,12.2667,12.54,12.2,12.3833,636100
BF.B,14-Nov-2001,20.3867,20.7333,20.3,20.4,193200
BFK,14-Nov-2001,14.84,14.99,14.83,14.99,61100
BFR,14-Nov-2001,8.1,8.1,7.8,7.98,41800
