A,05-Mar-2001,38.04,39.23,37.1,38.05,1454100
AA,05-Mar-2001,37.75,38.45,37.38,38.08,4182600
ABB,05-Mar-2001,16.59,16.59,16.59,16.59,0
ABC,05-Mar-2001,14.325,14.415,14.0425,14.4125,556100
ABM,05-Mar-2001,16.1,16.22,15.99,16.15,51800
ABT,05-Mar-2001,49.6,49.63,48.52,48.97,1582600
ABX,05-Mar-2001,15.85,16.4,15.79,16.38,1359100
ACE,05-Mar-2001,37.6,37.8,36.7,36.96,651000
ACG,05-Mar-2001,8.14,8.18,8.13,8.17,164400
ACI,05-Mar-2001,12.875,12.9,12.425,12.525,369500
ACP,05-Mar-2001,9.9,9.9,9.73,9.73,8600
ACV,05-Mar-2001,27.47,27.67,27.46,27.6,160650
ADC,05-Mar-2001,16.34,16.35,16.28,16.3,6300
ADM,05-Mar-2001,14.32,14.5,14.11,14.46,1046324
ADX,05-Mar-2001,19.5,19.55,19.4,19.44,46100
AED,05-Mar-2001,26,26,24.5,24.5,925
AEE,05-Mar-2001,42.42,42.71,42.1,42.33,2405400
AEG,05-Mar-2001,32.55,32.79,32.16,32.69,143416
AEM,05-Mar-2001,6.35,6.72,6.23,6.72,151900
AEO,05-Mar-2001,9.818,9.838,8.524,8.754,24054900
AEP,05-Mar-2001,47.17,47.35,46.88,47.07,628200
AES,05-Mar-2001,56.75,57.27,56.24,56.6,1927700
AES-C,05-Mar-2001,86,87.68,86,86,25700
AET,05-Mar-2001,9.363,9.478,9.363,9.39,1970500
AF,05-Mar-2001,18.14,18.25,17.97,17.97,1210200
AFG,05-Mar-2001,16.008,16.008,15.695,15.941,62700
AFL,05-Mar-2001,30.75,31.37,30.73,31.18,2019400
AG,05-Mar-2001,11.16,11.16,10.45,10.5,801400
AGCO,05-Mar-2001,11.16,11.16,10.45,10.5,801400
AGM,05-Mar-2001,24.5,24.5,23.92,24,15500
AGM.A,05-Mar-2001,22.6,22.6,22.6,22.6,0
AGN,05-Mar-2001,39.115,39.115,38.315,38.64,724000
AGU,05-Mar-2001,13.43,13.54,13.25,13.49,76100
AIB,05-Mar-2001,108.85,111.5,108.85,110.35,39300
AIG,05-Mar-2001,1670,1671.2,1621.2,1641,3464400
AIN,05-Mar-2001,19.2,19.21,18.6,19,124700
AIR,05-Mar-2001,14.5,14.97,14.3,14.82,88400
AIT,05-Mar-2001,8.491,8.558,8.358,8.358,11700
AIV,05-Mar-2001,45.25,45.26,44.59,44.7,338800
AJG,05-Mar-2001,27.95,28,26.98,27.41,253800
AKO.A,05-Mar-2001,13.25,13.35,13.2,13.3,8700
AKO.B,05-Mar-2001,10.6,10.6,10.6,10.6,12000
AKR,05-Mar-2001,6.01,6.1,6,6.1,9600
AKS,05-Mar-2001,9.62,10.03,9.5,10.03,349000
AL,05-Mar-2001,33.72,34.83,33.72,34.75,1026300
ALB,05-Mar-2001,12.16,12.31,12.05,12.18,84900
ALE,05-Mar-2001,27.45,27.63,27.33,27.57,25500
ALG,05-Mar-2001,15.45,15.45,15.3,15.3,800
ALK,05-Mar-2001,7.06,7.06,6.9125,6.965,252700
ALL,05-Mar-2001,41.68,41.87,41.04,41.7,2103000
ALP-O,05-Mar-2001,21.5,21.9,21.5,21.9,2300
ALV,05-Mar-2001,17.75,17.96,17.75,17.87,44900
ALX,05-Mar-2001,65.93,66.05,65,65,2200
AM,05-Mar-2001,13.15,13.24,13.05,13.12,484300
AME,05-Mar-2001,4.1293,4.2422,4.1267,4.2093,91000
AMG,05-Mar-2001,35.23,35.3,33.8,34.53,148800
