A,17-Sep-2001,21.15,22.48,21,21.75,2541300
AA,17-Sep-2001,32.4,32.5,29.82,30.08,8820200
ABB,17-Sep-2001,6.42,7.02,6.42,6.82,42400
ABC,17-Sep-2001,15.5625,16.22,15.5625,16.005,2158000
ABM,17-Sep-2001,15.25,15.25,14.75,14.78,435200
ABT,17-Sep-2001,48,51.1,47.8,50.53,6810100
ABX,17-Sep-2001,17.75,17.75,16.6,16.65,5565200
ACE,17-Sep-2001,26.75,29.6,26.75,28.51,9099200
ACG,17-Sep-2001,8.75,8.93,8.71,8.85,297700
ACI,17-Sep-2001,8.625,8.69,8.425,8.525,356100
ACN,17-Sep-2001,15.14,15.14,14.47,14.6,1934300
ACP,17-Sep-2001,9.3,9.3,9.05,9.05,2500
ACV,17-Sep-2001,28.22,28.23,27.43,27.48,179550
ADC,17-Sep-2001,18.55,18.95,18.55,18.95,5200
ADM,17-Sep-2001,12.95,12.99,12.48,12.52,1571700
ADS,17-Sep-2001,14.5,14.5,13.9,13.9,28900
ADX,17-Sep-2001,15,15,14.7,14.91,146500
AED,17-Sep-2001,20.92,23.6,20.92,21.6,600
AEE,17-Sep-2001,39.9,40.41,39.25,40.26,351700
AEG,17-Sep-2001,22.07,22.98,21.88,22.53,346840
AEM,17-Sep-2001,10.6,10.85,10.05,10.55,611100
AEO,17-Sep-2001,6.44,6.487,5.94,6.316,16172100
AEP,17-Sep-2001,48.5,48.5,46,46.06,876600
AES,17-Sep-2001,26.5,27.98,26.42,27.5,4348000
AES-C,17-Sep-2001,49,50,48,49.5,43400
AET,17-Sep-2001,7.063,7.125,6.673,7.035,1204700
AF,17-Sep-2001,17.89,19.38,17.55,19.33,4723500
AFG,17-Sep-2001,14.507,14.507,13.774,14.08,263700
AFL,17-Sep-2001,26.1,26.1,24.06,25.35,2337400
AG,17-Sep-2001,10.3,10.47,9.75,9.96,315200
AGCO,17-Sep-2001,10.3,10.47,9.75,9.96,315200
AGM,17-Sep-2001,35.1,35.35,34.77,34.9,46100
AGM.A,17-Sep-2001,27.65,27.65,27.65,27.65,0
AGN,17-Sep-2001,33.64,33.685,32.34,32.405,999400
AGR,17-Sep-2001,44.5,44.9,38.7,40.8,803620
